Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Cayman Islands,CYM,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Cayman Islands,CYM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Cayman Islands,CYM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
Central African Republic,CAF,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-3.45673733646885,-0.63074165976559,..,..
Central African Republic,CAF,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1561591370.36546,2133963401.48281,..,..
Central African Republic,CAF,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,287.711328340754,370.782304513421,..,..
Central African Republic,CAF,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,1330141834.38107,1895476218.90306,..,..
Central African Republic,CAF,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-3.05502207977803,-2.29215071844136,..,..
Central African Republic,CAF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,337.774150004361,417.433814182588,..,..
Chad,TCD,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,10.2350457805054,10.3711886656722,..,..
Chad,TCD,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,10602456256.6701,8355160088.81899,..,..
Chad,TCD,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,673.900291419039,399.00377060374,..,..
Chad,TCD,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,9561754239.05091,7113548150.35285,..,..
Chad,TCD,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,6.36908670064375,6.63446176837445,..,..
Chad,TCD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,747.247647502473,468.646631606942,..,..
Channel Islands,CHI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Channel Islands,CHI,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
Channel Islands,CHI,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Channel Islands,CHI,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Channel Islands,CHI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Channel Islands,CHI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
Chile,CHL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.58968730849045,6.22792160183809,..,..
Chile,CHL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,206731839692.603,216294036018.233,..,..
Chile,CHL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,10671.8971880825,10443.0561343227,..,..
Chile,CHL,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,190644852387.857,203183588130.132,..,..
Chile,CHL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.582053037564492,5.75996113402881,..,..
Chile,CHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,11572.4128455048,11116.895712123,..,..
China,CHN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,8.33728768704293,7.42174638820983,..,..
China,CHN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,7892871215011.02,12732916907122.6,..,..
China,CHN,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,5640.0837728117,7884.51727194787,..,..
China,CHN,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,7737405324569.45,11135776814208.3,..,..
China,CHN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,7.65655683997231,7.32591288935038,..,..
China,CHN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,5753.40866780212,9015.34800413676,..,..
Colombia,COL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.33649843783937,7.65282783319621,..,..
Colombia,COL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,306775923849.17,262457593210.728,..,..
Colombia,COL,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,5090.06175474687,5422.97006177342,..,..
Colombia,COL,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,237020909246.281,277591929695.878,..,..
Colombia,COL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,4.40033218463019,6.47893899702655,..,..
Colombia,COL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6588.06179685728,5127.30925580657,..,..
Comoros,COM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.6373754323227,2.66257775275447,..,..
Comoros,COM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1047896914.15957,1188775714.13446,..,..
Comoros,COM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1158.13062602547,1223.81564343425,..,..
Comoros,COM,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,824013414.808998,1001294140.25118,..,..
Comoros,COM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.40717843351274,0.653554571378194,..,..
Comoros,COM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1472.79338830556,1452.96197891214,..,..
"Congo, Dem. Rep.",COD,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.67532522076739,-6.36287077830812,..,..
"Congo, Dem. Rep.",COD,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,22928763745.1762,32501996856.1982,..,..
"Congo, Dem. Rep.",COD,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,299.427311550825,372.768806844594,..,..
"Congo, Dem. Rep.",COD,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,23476071968.9287,36959629081.5558,..,..
"Congo, Dem. Rep.",COD,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-1.71437827902318,-9.34619601635302,..,..
"Congo, Dem. Rep.",COD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,292.446627974596,327.809853324474,..,..
"Congo, Rep.",COG,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,12.9325412737035,35.6664676116071,..,..
"Congo, Rep.",COG,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,10582569517.2654,6299969558.00895,..,..
"Congo, Rep.",COG,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1781.65414408058,775.334568257759,..,..
"Congo, Rep.",COG,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,8865297222.44766,4568413162.40071,..,..
"Congo, Rep.",COG,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,10.2366884426401,32.4569915560743,..,..
"Congo, Rep.",COG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2126.77345861745,1069.20806057941,..,..
Costa Rica,CRI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.62673446976767,4.41139906934342,..,..
Costa Rica,CRI,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,47166941923.3311,56532369847.645,..,..
Costa Rica,CRI,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,10135.3925287656,11312.3779023341,..,..
Costa Rica,CRI,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,48316622296.3366,57240496437.2758,..,..
Costa Rica,CRI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2.51871473931978,3.88174726160952,..,..
Costa Rica,CRI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,9894.22372785976,11172.4316041155,..,..
Cote d'Ivoire,CIV,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,65.0219829706382,3.37917684005919,..,..
Cote d'Ivoire,CIV,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,46466479800.3275,64141668493.1022,..,..
Cote d'Ivoire,CIV,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1632.56824563993,1881.00649864259,..,..
Cote d'Ivoire,CIV,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,40042646225.2675,55752536034.0508,..,..
Cote d'Ivoire,CIV,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,61.068435615397,0.852966962347864,..,..
Cote d'Ivoire,CIV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1894.47268249757,2164.04317815456,..,..
Croatia,HRV,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-0.426495325344192,10.2894051680026,..,..
Croatia,HRV,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,47505694129.8697,56452688748.266,..,..
Croatia,HRV,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,9428.54257855875,12578.9431191722,..,..
Croatia,HRV,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,39614945640.9873,48793481359.3496,..,..
Croatia,HRV,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.339549871055752,11.2909425039789,..,..
Croatia,HRV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,11306.5776711312,14553.4842135772,..,..
Cuba,CUB,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.84105298023498,..,..,..
Cuba,CUB,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,68926047636.4801,..,..,..
Cuba,CUB,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,6312.41398704264,..,..,..
Cuba,CUB,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,71240483964.6162,..,..,..
Cuba,CUB,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2.95397445248931,..,..,..
Cuba,CUB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6107.33845362681,..,..,..
Curacao,CUW,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Curacao,CUW,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
Curacao,CUW,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Curacao,CUW,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Curacao,CUW,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Curacao,CUW,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
Cyprus,CYP,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-3.71210334574033,5.36456939554195,..,..
Cyprus,CYP,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,19378425512.3966,22227522576.099,..,..
Cyprus,CYP,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,18629.7578125,22353.197265625,..,..
Cyprus,CYP,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,15881943362.1138,20125836056.0574,..,..
Cyprus,CYP,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-2.64644502460634,4.38740921363782,..,..
Cyprus,CYP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,22731.18359375,24687.482421875,..,..
Czechia,CZE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.02401954063683,3.95062543914267,..,..
Czechia,CZE,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,150353073460.046,208474258824.519,..,..
Czechia,CZE,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,12186.0122816481,14659.5998197701,..,..
Czechia,CZE,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,128262007810.608,154010413317.746,..,..
Czechia,CZE,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2.91561541710412,5.85124348397585,..,..
Czechia,CZE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,14284.8566854894,19843.782905675,..,..
Denmark,DNK,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.59372868574586,6.63880776475638,..,..
Denmark,DNK,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,303370129066.256,344354581495.784,..,..
Denmark,DNK,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,44851.3447344746,51312.8256200914,..,..
Denmark,DNK,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,253117442725.389,300525519132.435,..,..
Denmark,DNK,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.06978274855693,6.17761987009335,..,..
Denmark,DNK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,53755.9090925814,58796.3599323691,..,..
Djibouti,DJI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,15.419146847948,11.0274337753427,..,..
Djibouti,DJI,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1866674017.6781,3080405148.08069,..,..
Djibouti,DJI,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,1890.02247051824,2633.44152334602,..,..
Djibouti,DJI,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,1895157661.57064,2952741041.16868,..,..
Djibouti,DJI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,13.3595479835123,9.43715170890245,..,..
Djibouti,DJI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1861.61600698712,2747.30046170044,..,..
Dominica,DMA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Dominica,DMA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,428969515.112419,472053855.873865,..,..
Dominica,DMA,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Dominica,DMA,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Dominica,DMA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Dominica,DMA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6095.65479818139,7024.40189092386,..,..
Dominican Republic,DOM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.88663856836212,4.89254507102426,..,..
Dominican Republic,DOM,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,60364395092.0419,81914377873.2875,..,..
Dominican Republic,DOM,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,5649.49667513268,6605.07842682301,..,..
Dominican Republic,DOM,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,58277541138.2381,73471431358.8835,..,..
Dominican Republic,DOM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,5.62566874882629,3.80645437679338,..,..
Dominican Republic,DOM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,5851.7988698244,7364.09894472623,..,..
Ecuador,ECU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.88616300497885,1.66829280342739,..,..
Ecuador,ECU,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,77116284795.0015,78171039766.9199,..,..
Ecuador,ECU,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,4696.21571532449,4287.9223966537,..,..
Ecuador,ECU,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,75304401325.9768,75820990534.3988,..,..
Ecuador,ECU,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.3948352409726,0.884100926713515,..,..
Ecuador,ECU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4809.21038059958,4420.8252862934,..,..
"Egypt, Arab Rep.",EGY,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,3.32104871073517,1.75385990349115,..,..
"Egypt, Arab Rep.",EGY,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,263721151884.302,353377027800.611,..,..
"Egypt, Arab Rep.",EGY,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,2799.46157577347,3110.7802183455,..,..
"Egypt, Arab Rep.",EGY,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,273027719409.905,345162865573.204,..,..
"Egypt, Arab Rep.",EGY,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.995576882261219,0.248159294532925,..,..
"Egypt, Arab Rep.",EGY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2704.03764502176,3184.81035285857,..,..
El Salvador,SLV,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.903631564493224,7.5051147333366,..,..
El Salvador,SLV,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,19177294792.7476,23213085149.6738,..,..
El Salvador,SLV,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,3093.76314330712,3281.7117090656,..,..
El Salvador,SLV,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,19066723032.8603,20529673038.7618,..,..
El Salvador,SLV,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.508789807769489,7.14235825190774,..,..
El Salvador,SLV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3111.70449772027,3710.6608174124,..,..
Equatorial Guinea,GNQ,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.61664411907807,15.9489129328766,..,..
Equatorial Guinea,GNQ,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,6820270088.82068,4765088216.71153,..,..
Equatorial Guinea,GNQ,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,4112.89357450868,2305.72201832379,..,..
Equatorial Guinea,GNQ,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,5757343586.61734,4055271605.71963,..,..
Equatorial Guinea,GNQ,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,-1.31332319920945,13.1590760240694,..,..
Equatorial Guinea,GNQ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,4872.22007905306,2709.30529166796,..,..
Eritrea,ERI,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Eritrea,ERI,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..
Eritrea,ERI,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Eritrea,ERI,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
Eritrea,ERI,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..
Eritrea,ERI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..
Estonia,EST,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.2248740664545,8.83099877512781,..,..
Estonia,EST,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,21396732401.3491,29895880046.2221,..,..
Estonia,EST,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,13736.9480450612,17226.4617099102,..,..
Estonia,EST,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,18057836367.895,22927249136.4942,..,..
Estonia,EST,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,4.49856896870386,8.71570234505252,..,..
Estonia,EST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,16276.9113277591,22462.3647535878,..,..
Eswatini,SWZ,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..
Eswatini,SWZ,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,3175709072.0426,3482722072.41606,..,..
Eswatini,SWZ,Adjusted net national income per capita (constant 2015 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..
Eswatini,SWZ,Adjusted net national income (constant 2015 US$),NY.ADJ.NNTY.KD,..,..,..,..
